DATE,VISIBILITY,DRYBULBTEMPF,WETBULBTEMPF,DewPointTempF,RelativeHumidity,WindSpeed,WindDirection,StationPressure,SeaLevelPressure,Precip
25-03-2010 09:00,8.710962659,2,73,52,59,19.53983463,272,30.11,30.03,0.05
25-03-2010 10:00,7.415160158,86,78,-15,86,16.4447932,45,29.97,29.8,0.1
25-03-2010 11:00,8.384076941,10,32,-15,66,10.24854072,78,29.93,29.82,0.14
25-03-2010 12:00,5.212770666,57,82,73,59,10.77428223,350,29.8,30.21,0.04
25-03-2010 13:00,9.426587415,63,24,16,91,11.446469,161,30.3,29.99,0.05
25-03-2010 14:00,9.002410951,17,15,36,86,6.146652596,258,29.7,30.02,0.13
25-03-2010 15:00,7.365822738,46,7,32,39,15.57439634,55,29.83,30.07,0.13
25-03-2010 16:00,10.31849134,104,34,25,71,15.05273213,139,29.83,29.87,0.15
25-03-2010 17:00,10.87514028,143,84,57,69,9.567606645,25,29.86,29.72,0.24
25-03-2010 18:00,5.784880271,92,82,-17,21,13.36193645,151,30.02,29.79,0.3
25-03-2010 19:00,7.474550443,,45,13,46,15.21673368,315,29.99,29.88,0.31
25-03-2010 20:00,7.4617153,49,10,45,63,11.13505266,57,30.01,30.27,0.05
25-03-2010 21:00,7.120193798,68,60,,74,4.845836374,225,29.88,30.06,0.11
25-03-2010 22:00,10.65894968,87,43,40,15,13.42892866,263,30.13,30,0.04
25-03-2010 23:00,8.612347722,28,10,60,82,10.28183982,250,29.75,29.72,0.02
26-03-2010 00:00,8.470970317,92,,21,32,4.526278024,203,29.73,29.72,0.14
26-03-2010 01:00,4.992275271,89,21,57,43,15.17436133,25,29.66,29.87,0.02
26-03-2010 02:00,10.27083606,103,84,43,58,11.18496531,48,29.81,29.95,0.13
26-03-2010 03:00,6.52148321,66,81,-4,15,8.852426315,298,29.92,29.85,0.02
26-03-2010 04:00,9.119865261,1,61,40,62,20.36026955,210,29.79,29.84,0.07
26-03-2010 05:00,9.554753876,24,47,9,44,7.274343265,20,29.8,29.89,0.03
26-03-2010 06:00,11.72131719,18,62,22,,5.285602206,,30.12,29.86,0.13
26-03-2010 07:00,6.382359202,39,,72,68,10.78236617,88,29.76,29.96,0
26-03-2010 08:00,2.960975688,1,,-14,52,9.224449236,276,29.84,30.04,0.09
26-03-2010 09:00,9.36769909,82,32,52,74,7.206711234,13,29.98,30.15,0.06
26-03-2010 10:00,12.60102236,64,84,25,87,17.04385704,135,29.57,29.78,0.04
26-03-2010 11:00,11.47789271,61,59,2,35,4.388777329,6,29.66,29.99,0.16
26-03-2010 12:00,9.419318831,90,1,15,6,11.54879242,227,30.05,30.4,0.01
26-03-2010 13:00,8.016727629,53,12,-7,47,10.43662427,98,29.53,29.93,0.15
26-03-2010 14:00,10.61424519,44,65,-1,93,9.944869303,186,29.6,30,0.02
26-03-2010 15:00,7.052907601,48,56,35,,15.77686143,129,29.57,29.82,0.03
26-03-2010 16:00,9.952715539,98,42,60,64,20.27039603,324,29.83,30.14,0.14
26-03-2010 17:00,10.01094032,104,44,11,79,10.00149533,171,29.64,29.86,0.29
26-03-2010 18:00,11.12041981,68,30,4,50,14.44090312,,29.73,30.4,0.01
26-03-2010 19:00,14,37,9,73,44,10.20376668,17,30.13,29.9,0.26
26-03-2010 20:00,9.784831934,3,22,28,63,10.39424228,206,29.86,29.93,0.03
26-03-2010 21:00,7.982072749,16,85,36,49,12.2568036,143,29.94,30.06,0.04
26-03-2010 22:00,8.948851376,52,28,6,46,10.84260103,267,29.97,30.5,0.37
26-03-2010 23:00,5.46184819,84,30,6,25,5.443245579,315,30.11,29.75,0.04
27-03-2010 00:00,7.610573738,52,77,25,7,16.65605117,309,29.8,30.21,0.05
27-03-2010 01:00,8.181435124,30,73,74,70,12.24733223,39,29.88,30.07,0.13
27-03-2010 02:00,7.951823204,21,17,24,15,9.766448196,170,29.85,29.6,0.07
27-03-2010 03:00,9.304709744,10,10,5,28,,149,29.7,29.95,0.11
27-03-2010 04:00,7.355160135,33,46,-7,54,11.4599476,3,29.87,30.01,0.02
27-03-2010 05:00,11.24206133,14,2,27,92,8.784224661,276,29.96,30.01,0.04
27-03-2010 06:00,9.00041413,9,1,64,25,10.91084681,169,30.07,30.27,0.07
27-03-2010 07:00,8.981399358,101,53,71,29,9.055581213,346,29.72,29.83,0
27-03-2010 08:00,8.344210567,95,71,-6,8,5.844663017,296,30.12,29.74,0.23
27-03-2010 09:00,9.310381368,52,30,73,47,18.05193499,95,29.82,29.65,0.05
27-03-2010 10:00,10.65019653,47,7,,51,5.281028048,35,,30.21,0.12
27-03-2010 11:00,7.265739569,30,42,30,27,6.096196326,121,29.89,30.2,0.16
27-03-2010 12:00,7.683767022,36,47,33,64,13.39083012,272,29.96,30,0.1
27-03-2010 13:00,8.392547942,27,1,-10,92,11.54888834,181,29.82,29.84,0.07
27-03-2010 14:00,6.308258153,30,21,54,25,13.30363423,346,30.21,29.99,0.15
27-03-2010 15:00,7.361484281,69,4,7,70,12.51569983,357,29.72,30.58,0.09
27-03-2010 16:00,8.047558253,13,6,34,91,6.234820733,61,30.11,29.99,0.07
27-03-2010 17:00,10.74877836,86,19,48,55,13.34981814,117,29.68,30.08,0.04
27-03-2010 18:00,9.525122658,15,76,71,19,6.784979632,339,29.76,29.62,0.11
27-03-2010 19:00,9.387179823,24,1,51,62,15.26887899,251,30.24,30.09,0.06
27-03-2010 20:00,10.70179592,38,31,5,30,5.00984529,312,30.03,30.15,0.09
27-03-2010 21:00,8.725256423,65,89,49,94,6.035066731,,29.95,29.89,0.06
27-03-2010 22:00,9.7809297,37,2,11,96,6.175870355,288,29.94,29.96,0.09
27-03-2010 23:00,8.793556494,40,40,27,63,11.55121109,250,30.12,30.1,0.02
28-03-2010 00:00,9.530724699,102,41,75,94,9.739835593,25,29.97,29.95,0
28-03-2010 01:00,7.834482685,97,76,-9,49,10.57368698,87,29.91,30.23,0.16
28-03-2010 02:00,4.122365683,39,84,49,70,9.410318493,279,29.99,29.74,0.17
28-03-2010 03:00,8.731441676,63,44,56,39,9.734215764,286,29.86,30.02,0.1
28-03-2010 04:00,11.84549627,88,86,82,100,7.589902325,282,29.82,30.11,0.15
28-03-2010 05:00,10.8524308,99,70,83,98,2.444856558,48,29.76,30.02,0.14
28-03-2010 06:00,10.93079497,15,16,40,68,3.024526465,72,29.69,29.78,0.06
28-03-2010 07:00,11.47226144,81,46,13,88,5.992788531,193,29.99,30.18,0.07
28-03-2010 08:00,9.177315182,76,68,66,81,8.389619625,197,29.87,29.72,0.04
28-03-2010 09:00,9.394631415,58,23,84,31,17.32291155,152,29.57,29.82,0.08
28-03-2010 10:00,7.764696209,100,70,60,91,4.903638274,15,29.82,30,0.15
28-03-2010 11:00,8.367854288,90,33,24,84,4.537697003,108,29.96,30.1,0.07
28-03-2010 12:00,10.2315423,97,49,39,35,0.897960532,86,29.76,29.83,0.12
28-03-2010 13:00,11.40776887,10,41,44,16,12.50619433,120,29.96,29.67,0.01
28-03-2010 14:00,8.721107449,0,32,50,49,8.932702196,196,29.45,30.09,
28-03-2010 15:00,8.09962147,12,26,-8,36,3.52938089,144,30.21,29.64,0.18
28-03-2010 16:00,9.001055918,29,77,57,58,9.857035535,8,29.95,30.06,0.1
28-03-2010 17:00,10.2024135,68,58,60,70,7.083388345,345,29.52,30.08,0.02
28-03-2010 18:00,6.112290368,17,18,73,91,16.47596304,268,29.21,30.33,0.05
28-03-2010 19:00,4.407638094,77,75,27,36,6.647482625,239,29.95,30.11,0.11
28-03-2010 20:00,7.898926301,12,2,28,19,18.49061067,17,29.71,29.9,0.09
28-03-2010 21:00,6.558575148,31,70,77,59,10.86113566,100,29.96,30.04,0.04
28-03-2010 22:00,7.983719605,70,24,70,45,8.025579168,44,30.07,30.18,0.12
28-03-2010 23:00,8.704439362,71,14,37,44,8.715181642,287,29.74,30.07,0.06
29-03-2010 00:00,8.093503182,49,82,68,76,11.46616353,6,30.05,29.98,0.32
29-03-2010 01:00,11.90493507,70,59,78,53,8.659114466,275,30.08,30.26,0.06
29-03-2010 02:00,9.653489529,79,82,52,90,5.371829332,236,29.99,29.79,0.12
29-03-2010 03:00,9.600948719,30,22,49,42,13.15462125,189,30.16,29.7,0.01
29-03-2010 04:00,10.24441429,50,10,40,60,14.95759532,13,29.72,29.6,0.18
29-03-2010 05:00,6.722333764,26,58,5,38,15.1358875,264,29.63,30.29,0.05
29-03-2010 06:00,11.07822357,59,84,81,5,9.198633936,355,29.57,29.83,0.11
29-03-2010 07:00,8.848471427,32,33,18,,15.45922091,176,29.91,29.93,0.22
29-03-2010 08:00,10.34096123,52,6,37,44,11.57737475,89,29.99,30.02,0.07
29-03-2010 09:00,6.856285534,92,43,6,20,8.536513007,92,30.03,29.85,0.01
29-03-2010 10:00,5.892482468,71,63,19,92,7.194935765,15,29.89,30.24,0.15
29-03-2010 11:00,10.63577932,32,22,10,50,14.60335804,222,29.96,30.23,0.08
29-03-2010 12:00,9.752819052,40,57,-18,28,1.585572162,151,29.97,30.12,0.07
29-03-2010 13:00,7.195896891,18,19,67,18,16.94373856,135,29.99,29.99,0.15
29-03-2010 14:00,7.260673837,84,26,-6,94,10.62998705,217,30,29.88,0.09
29-03-2010 15:00,11.25086957,40,59,33,43,7.014922028,334,30.08,29.78,0.08
29-03-2010 16:00,6.621176214,84,7,,22,6.425713849,249,29.65,30.05,0
29-03-2010 17:00,12.28534591,88,66,-10,88,7.783739708,137,29.75,29.89,0.17
29-03-2010 18:00,7.198758531,41,1,9,45,13.5295347,,30,30.11,0.1
29-03-2010 19:00,10.27678385,22,21,14,60,11.55793135,240,29.57,29.8,0
29-03-2010 20:00,8.342763049,74,69,81,40,7.705135043,135,29.87,29.71,0.05
29-03-2010 21:00,10.20637486,32,35,22,28,7.295668466,0,30.1,30.19,0.06
29-03-2010 22:00,7.911771996,19,23,40,94,11.5701886,244,30.2,29.97,0.14
29-03-2010 23:00,8.674414188,24,11,19,33,23.71824729,329,30.03,30.12,0.16
30-03-2010 00:00,9.081838351,89,80,72,26,23.66722067,110,29.98,30.19,0.04
30-03-2010 01:00,6.995625088,103,21,66,,15.25596863,357,30.09,29.91,0.01
30-03-2010 02:00,10.48164869,51,82,21,45,6.127658319,30,29.98,29.63,0.01
30-03-2010 03:00,7.973572867,11,72,21,53,13.77035468,229,30.03,30.39,0.16
30-03-2010 04:00,8.542800169,31,75,-18,15,6.279340474,76,30.28,30.35,0.13
30-03-2010 05:00,7.011301251,32,80,69,,8.855631309,,29.91,30.07,0.05
30-03-2010 06:00,3.875332682,,22,57,71,16.82819913,34,29.85,29.95,0.04
30-03-2010 07:00,8.617944475,67,73,62,89,8.77959319,171,30.16,,0.05
30-03-2010 08:00,13.82523084,14,62,64,79,8.585866289,174,29.88,30.08,0.05
30-03-2010 09:00,10.56920858,50,29,0,12,7.471283809,21,30,30.13,0.14
30-03-2010 10:00,8.961479241,5,18,52,35,5.914467336,134,30.06,29.99,0.02
30-03-2010 11:00,8.474218342,90,25,56,78,8.690710699,133,29.67,29.84,0.15
30-03-2010 12:00,9.044931786,68,89,84,10,13.70214509,11,29.89,30.2,0.04
30-03-2010 13:00,10.09423823,68,10,32,85,13.38436991,99,29.8,29.87,0.02
30-03-2010 14:00,6.638374369,81,19,23,75,11.46911901,42,29.82,30.2,0.01
30-03-2010 15:00,11.22864339,91,55,25,100,15.88190763,329,30.07,29.94,0.03
30-03-2010 16:00,10.43076263,34,44,16,17,1.377321586,263,29.67,30.33,0.15
30-03-2010 17:00,10.43637145,85,67,17,10,10.26287078,200,29.85,29.78,0.15
30-03-2010 18:00,9.876951478,33,46,67,71,6.455025199,140,29.95,30.34,0.16
30-03-2010 19:00,9.039233315,62,75,17,31,19.92181941,183,29.88,29.98,0.05
30-03-2010 20:00,10.34572247,67,88,-10,49,8.719630563,249,29.97,30.02,0.03
30-03-2010 21:00,10.18362827,17,57,72,30,13.70816289,146,30.01,29.87,0.06
30-03-2010 22:00,8.291918578,104,9,24,8,14.98639463,278,30.03,29.85,0.11
30-03-2010 23:00,7.852796454,25,21,43,41,8.133281726,298,30.12,29.79,0.13
31-03-2010 00:00,9.203712591,85,70,23,25,14.64817502,279,30.37,29.83,
31-03-2010 01:00,12.0980403,96,23,81,,15.21165693,224,30.08,30.09,0.08
31-03-2010 02:00,6.521785849,60,65,84,86,13.94895433,214,29.89,30.33,0.01
31-03-2010 03:00,6.064949468,77,84,60,36,7.389201512,342,29.99,30.19,0.03
31-03-2010 04:00,9.329521682,94,60,41,57,2.846723263,154,29.84,29.99,0.06
31-03-2010 05:00,9.101775404,73,6,69,37,20.69207626,139,30.12,29.95,0.05
31-03-2010 06:00,9.346683329,87,,40,30,8.546201631,45,29.96,30.38,0.16
31-03-2010 07:00,9.487906396,84,37,69,21,15.0217308,110,30.22,,0.09
31-03-2010 08:00,8.553595491,47,20,-9,60,7.676650482,198,29.83,29.9,0.04
31-03-2010 09:00,11.97972688,71,7,61,97,20.48908549,227,29.85,30.16,0.03
31-03-2010 10:00,5.798192043,95,88,-12,88,7.508516768,301,29.86,30.05,0.07
31-03-2010 11:00,7.34300595,30,27,46,34,10.50289023,81,29.8,30.13,0.14
31-03-2010 12:00,8.79349048,33,53,53,9,21.6100852,143,,30.33,0.12
31-03-2010 13:00,5.713622378,86,30,-19,10,2.00839406,57,29.95,29.79,0.12
31-03-2010 14:00,8.648291191,88,88,-13,,16.03093769,141,29.97,29.77,0.09
31-03-2010 15:00,12.32294033,6,40,22,14,9.873609881,340,29.5,30.13,0.25
31-03-2010 16:00,9.041772977,82,36,-3,74,13.53829024,24,29.7,30.1,0.08
31-03-2010 17:00,9.461401811,6,37,31,14,8.259986897,101,29.88,29.8,0.09
31-03-2010 18:00,6.47967047,46,50,18,89,18.18017432,142,29.92,30.34,0.1
31-03-2010 19:00,7.767277184,7,75,10,48,5.940414435,73,30.22,30.1,0.06
31-03-2010 20:00,8.249607239,77,36,-7,60,10.18583633,43,29.71,29.86,0.05
31-03-2010 21:00,8.364569806,0,30,43,8,14.67712306,347,29.67,29.97,0.09
31-03-2010 22:00,11.56328759,76,61,82,17,5.897929611,240,29.69,29.61,0.02
31-03-2010 23:00,10.11538212,2,,76,78,10.63696309,81,29.92,30.06,0.21
01-04-2010 00:00,6.777084086,52,89,72,84,4.874288872,357,30.04,29.76,0.02
01-04-2010 01:00,9.493009557,91,5,23,23,7.990437366,65,29.79,29.93,0.03
01-04-2010 02:00,9.996443497,37,8,39,74,23.12275052,277,29.93,29.99,0.01
01-04-2010 03:00,11.28029808,50,10,76,94,16.70763136,86,29.66,30.38,0.1
01-04-2010 04:00,12.16108137,14,1,78,66,13.33085935,345,29.65,30.28,0.14
01-04-2010 05:00,6.969811616,99,28,-19,13,11.8461841,40,29.81,29.56,0.14
01-04-2010 06:00,7.378284978,66,50,78,50,21.71138307,203,30.07,29.83,0.06
01-04-2010 07:00,6.484844282,63,68,11,60,9.06572096,348,29.76,30.07,0.16
01-04-2010 08:00,8.531960282,67,22,15,78,14.61148194,338,29.86,,0.03
01-04-2010 09:00,9.932716749,4,6,34,44,7.788810707,225,29.71,30.24,0.03
01-04-2010 10:00,10.97466903,89,55,66,71,11.80281501,47,29.69,29.8,0.02
01-04-2010 11:00,8.848097953,88,76,42,87,4.983008807,282,29.99,29.97,0.17
01-04-2010 12:00,8.360304953,,61,48,66,4.561004638,349,29.78,,0.15
01-04-2010 13:00,9.303515984,7,73,59,50,21.40614046,228,29.62,30.03,0.1
01-04-2010 14:00,7.329714197,11,79,19,10,20.64561951,347,29.61,29.92,0.1
01-04-2010 15:00,13.17907744,63,14,3,33,9.572316918,197,30.1,30.15,0.04
01-04-2010 16:00,5.784677946,58,52,37,23,6.109335319,191,29.57,29.89,0.02
01-04-2010 17:00,9.369481158,66,42,83,19,5.288959604,311,30.12,29.86,0.12
01-04-2010 18:00,13.04721244,90,82,7,61,12.00810661,69,30.03,30.49,0.13
01-04-2010 19:00,9.013599689,49,84,41,42,19.67349518,20,29.81,30.27,0.13
01-04-2010 20:00,8.61992193,22,34,4,,6.505951033,46,30.04,30.22,0.06
01-04-2010 21:00,8.285109154,39,78,-14,55,10.99576415,315,29.86,29.87,0.08
01-04-2010 22:00,8.639216636,96,13,17,43,10.74365526,232,29.98,29.79,0.31
01-04-2010 23:00,11.74569695,77,68,50,91,18.32837209,89,29.53,29.59,0.13
02-04-2010 00:00,4.576276177,86,48,65,24,11.40332942,232,29.93,30.06,0.16
02-04-2010 01:00,12.0668674,94,17,65,6,3.01950515,272,29.83,30.13,0.05
02-04-2010 02:00,6.152085695,76,50,70,36,13.76285748,252,29.8,29.82,0.04
02-04-2010 03:00,8.466695342,75,0,76,96,10.85498874,198,30.08,30.09,0.07
02-04-2010 04:00,8.141511159,98,26,24,8,5.664282971,152,,29.65,0.01
02-04-2010 05:00,10.17710654,17,63,11,11,15.30034728,161,30.16,30.61,0.01
02-04-2010 06:00,5.803751296,20,59,82,7,8.435743423,281,30.13,29.8,0.02
02-04-2010 07:00,,0,88,11,29,11.66724778,5,29.73,29.81,0.14
02-04-2010 08:00,13.04861925,37,40,-20,13,10.72242998,9,30.03,29.84,0.13
02-04-2010 09:00,6.273651991,40,20,53,91,8.506926185,336,29.82,30.2,0.13
02-04-2010 10:00,9.379412335,41,13,24,91,5.941741368,130,29.81,30.15,0.17
02-04-2010 11:00,7.676035644,8,19,43,30,12.79782301,314,30.33,30.03,0.08
02-04-2010 12:00,9.851774412,22,84,47,68,3.898940395,,29.5,30.5,0.24
02-04-2010 13:00,9.038295555,77,86,72,22,14.64215653,79,30,30.07,0.06
02-04-2010 14:00,7.717026182,10,10,-14,92,5.730486483,47,29.98,30.08,0.1
02-04-2010 15:00,9.97574457,70,65,17,95,4.175764746,150,30.07,30.13,0.04
02-04-2010 16:00,12.60869622,30,83,49,6,17.01172426,90,30.06,29.9,0.03
02-04-2010 17:00,8.618192417,87,23,32,5,10.4697384,132,30,29.67,0.08
02-04-2010 18:00,10.43951588,,88,54,52,0.479031782,183,29.98,29.94,0.04
02-04-2010 19:00,6.413454084,29,36,52,84,9.93606171,228,29.75,29.65,0.2
02-04-2010 20:00,7.087127246,33,85,9,67,13.05647612,75,29.91,30.19,0.05
02-04-2010 21:00,9.944812556,45,23,1,92,13.19307761,84,30.07,30.07,0.08
02-04-2010 22:00,11.96823206,101,14,37,40,6.131101214,262,29.77,29.82,0.08
02-04-2010 23:00,9.711226698,68,11,82,67,6.839618091,233,29.98,29.92,0
03-04-2010 00:00,8.373883939,4,63,52,79,10.81584018,264,30.07,30.1,0.05
03-04-2010 01:00,8.998582811,60,30,34,30,15.19261177,215,29.84,30.12,0.09
03-04-2010 02:00,6.499184532,82,52,81,10,3.424154308,344,30.21,30.05,0.09
03-04-2010 03:00,10.20903065,37,83,25,30,3.709505391,173,30.01,29.69,0
03-04-2010 04:00,10.76466612,27,71,76,97,16.85400741,36,29.58,29.65,0
03-04-2010 05:00,8.095819334,25,43,5,47,16.08822046,16,29.92,29.92,0.15
03-04-2010 06:00,8.059915704,60,29,43,5,5.288259577,296,29.74,30.14,0.05
03-04-2010 07:00,9.531756459,22,34,59,13,8.062530035,319,29.7,29.93,0.1
03-04-2010 08:00,8.126560528,45,20,-12,31,20.53956049,338,29.71,30.2,0.04
03-04-2010 09:00,8.867734771,29,62,66,75,14.40089478,312,,30.33,0.03
03-04-2010 10:00,13.19944358,66,16,-6,7,9.753238072,44,29.74,29.88,0.02
03-04-2010 11:00,8.505948599,91,11,-2,65,15.71266665,72,29.87,29.69,0.11
03-04-2010 12:00,8.283319696,32,17,-5,77,7.587581977,108,29.97,30.2,0.08
03-04-2010 13:00,7.704916389,2,59,4,,10.78879446,346,29.76,30.54,0.05
03-04-2010 14:00,10.48838394,68,66,78,78,8.450444563,342,29.74,30,0.14
03-04-2010 15:00,8.637551654,82,14,30,85,13.53814268,137,29.78,29.87,0.1
03-04-2010 16:00,7.701253923,41,15,56,35,13.51060676,181,29.78,30.26,0.16
03-04-2010 17:00,11.64260806,61,21,25,69,11.11567012,299,30.01,30.1,0.02
03-04-2010 18:00,11.83920601,57,62,-14,22,12.52047837,303,29.73,30.03,0.07
03-04-2010 19:00,7.799152869,56,30,13,10,15.68374436,326,30.21,29.96,0.05
03-04-2010 20:00,5.266920097,0,0,37,46,12.33132859,1,29.86,30,0.05
03-04-2010 21:00,11.01502738,101,74,57,72,11.12775239,79,30.22,29.82,0.01
03-04-2010 22:00,7.630740348,72,5,2,8,12.13357728,117,29.89,30.45,0.19
03-04-2010 23:00,10.5812512,59,,2,8,160.6117433,261,29.6,29.86,0.13
04-04-2010 00:00,5.059792365,68,8,-4,69,5.379320367,79,29.77,29.36,0.17
04-04-2010 01:00,10.78519468,58,51,-8,45,12.07895865,88,30.01,29.98,0.03
04-04-2010 02:00,6.577656141,45,,6,47,0.565093011,44,29.69,30.1,0.02
04-04-2010 03:00,10.46152824,33,61,45,,8.585618897,265,29.89,30.33,0.02
04-04-2010 04:00,9.028546136,100,57,80,59,19.42514806,243,29.97,29.91,0.05
04-04-2010 05:00,7.092121161,96,18,9,23,6.048078904,,29.98,29.74,0.03
04-04-2010 06:00,8.185927374,24,12,-17,25,1.8427022,1,30.01,30.24,0.05
04-04-2010 07:00,10.37263691,41,31,73,62,5.271405128,276,29.95,29.85,0.09
04-04-2010 08:00,9.211788906,28,8,46,34,13.562669,245,29.7,30.11,0.16
04-04-2010 09:00,10.16882596,24,48,-7,11,9.342624115,225,29.85,29.79,0.06
04-04-2010 10:00,12.95288117,53,36,-10,,4.968328961,348,29.9,29.81,0.09
04-04-2010 11:00,5.871516777,72,30,19,68,16.03901515,233,29.99,29.91,0.03
04-04-2010 12:00,12.23442515,66,30,66,6,12.1363256,120,29.75,29.75,0.11
04-04-2010 13:00,9.208711875,14,58,84,71,4.216958751,22,29.89,29.67,0.17
04-04-2010 14:00,7.202431903,3,54,75,83,8.891742578,199,30.28,29.88,0.06
04-04-2010 15:00,6.339372749,37,18,-18,78,20.66322766,235,30.09,30.01,0.15
04-04-2010 16:00,8.621759218,19,62,-20,13,8.451925753,35,30.08,30.5,0.01
04-04-2010 17:00,10.84330022,,1,-12,27,1.529795273,13,29.89,30.05,0.07
04-04-2010 18:00,8.744901759,36,44,52,18,12.35044514,14,29.94,30.02,0.09
04-04-2010 19:00,12.02230986,61,42,,58,11.91312062,244,29.9,30.03,0.04
04-04-2010 20:00,6.09764862,7,0,-20,49,16.66327598,290,30,30.09,0.05
04-04-2010 21:00,8.975822104,36,84,-5,20,8.040885068,119,29.65,30,0.1
04-04-2010 22:00,6.495213111,44,60,73,88,12.20842602,21,29.74,30.22,0.04
04-04-2010 23:00,9.727263765,96,2,51,76,11.23272052,174,29.62,30.06,0.15
05-04-2010 00:00,10.77377478,32,43,25,99,9.968323881,291,30.05,29.97,0.02
05-04-2010 01:00,8.158476413,6,6,-11,61,11.61830422,270,30.05,29.81,0.19
05-04-2010 02:00,3.791572287,21,32,12,12,,120,29.77,30.09,0.11
05-04-2010 03:00,9.397896294,4,8,81,29,12.75159435,95,29.76,30.24,0.04
05-04-2010 04:00,9.873477103,14,29,20,45,14.59015924,185,30.05,30.15,0.02
05-04-2010 05:00,9.80858951,20,17,30,66,1.397626523,168,30.04,29.9,0.2
05-04-2010 06:00,11.47156438,88,55,1,81,,355,30.22,30,0.01
05-04-2010 07:00,6.857892641,16,89,-5,22,11.06678643,344,29.74,30.35,0.12
05-04-2010 08:00,10.36043221,55,83,62,54,10.57931261,236,29.88,30.21,0.13
05-04-2010 09:00,11.38501502,49,30,54,45,4.916344543,329,29.92,30.11,0.18
05-04-2010 10:00,5.442824832,6,71,41,38,8.325599824,231,30.01,29.87,0.04
05-04-2010 11:00,9.639303652,49,62,32,85,5.867539638,25,30.09,30.09,0.29
05-04-2010 12:00,7.991640338,59,,54,16,12.93845933,253,29.88,30.35,0.23
05-04-2010 13:00,8.836954654,82,49,-7,84,5.542003124,29,29.94,30.02,0.1
05-04-2010 14:00,9.695352967,6,88,82,81,11.07348625,358,29.84,29.47,0.09
05-04-2010 15:00,8.025542872,39,0,38,79,15.12543654,286,29.61,30.39,0.13
05-04-2010 16:00,7.648583842,44,81,5,82,5.645261647,108,29.73,30.19,0.14
05-04-2010 17:00,,58,18,23,46,3.297325262,337,29.81,29.85,0.08
05-04-2010 18:00,6.825508122,87,63,-1,59,6.193520485,257,30.01,29.97,0.03
05-04-2010 19:00,6.828349742,74,52,63,96,5.649893413,333,29.48,29.95,0.17
05-04-2010 20:00,10.35874657,104,5,-16,63,10.20164524,230,30.02,29.92,0.17
05-04-2010 21:00,6.70241193,54,16,44,55,1.493240727,147,30.02,29.98,0.09
05-04-2010 22:00,10.332625,63,45,-10,92,18.03042034,33,29.81,30.16,0.08
05-04-2010 23:00,9.925182586,64,71,26,57,3.718615175,59,30.28,30.33,0.06
06-04-2010 00:00,5.548386542,53,72,-11,85,3.254166549,289,29.95,29.87,0.11
06-04-2010 01:00,7.644870695,95,54,40,13,10.30686839,164,29.95,30.18,0.05
06-04-2010 02:00,11.38821881,39,5,71,98,9.385117095,194,29.87,29.83,0.05
06-04-2010 03:00,7.037668938,52,69,24,7,16.85641853,126,29.53,30.24,0.09
06-04-2010 04:00,8.071191475,43,67,26,12,8.630985826,224,29.77,30.07,0.04
06-04-2010 05:00,,62,85,13,86,8.574895704,274,29.74,29.99,0.03
06-04-2010 06:00,10.56678102,1,39,-8,63,,222,30.03,29.95,0.01
06-04-2010 07:00,8.496922228,78,65,68,34,14.73738032,51,29.79,30.23,0.07
06-04-2010 08:00,7.804979611,20,8,2,71,0.276151016,43,29.96,29.73,0.03
06-04-2010 09:00,11.84473972,87,10,15,59,10.32733766,85,29.58,30.23,0.26
06-04-2010 10:00,12.47779933,49,19,42,38,20.77536933,154,30.17,29.89,0.04
06-04-2010 11:00,10.9577161,80,42,55,47,6.883216518,37,30.04,30.16,0.1
06-04-2010 12:00,9.170636285,51,57,26,32,10.75101435,91,29.9,30.03,0.05
06-04-2010 13:00,7.383468557,,77,45,41,15.09857407,148,29.8,29.77,0.38
06-04-2010 14:00,7.339111187,98,25,63,93,12.43127537,12,,29.93,0.02
06-04-2010 15:00,10.04502821,19,37,59,,4.745834125,348,29.8,29.82,0.23
06-04-2010 16:00,9.836796442,82,35,-7,75,9.662962772,297,29.79,29.73,0.01
06-04-2010 17:00,11.80319719,17,54,32,66,3.800508492,224,29.85,30.07,0.13
06-04-2010 18:00,10.30090019,83,5,,33,4.655798436,351,30.19,29.66,0.05
06-04-2010 19:00,5.993839396,29,,28,6,15.54428449,303,29.77,29.85,0.08
06-04-2010 20:00,11.10389524,103,64,-5,94,14.28098085,45,30.04,30.08,
06-04-2010 21:00,7.003878745,64,63,47,61,18.92957525,219,29.75,29.8,0.12
06-04-2010 22:00,8.232057456,23,57,22,61,14.61884256,113,29.48,30.25,0.11
06-04-2010 23:00,9.500400413,87,57,56,46,9.290034332,77,29.98,30.42,0.04
07-04-2010 00:00,12.99133498,46,17,81,53,4.929158819,312,29.73,30.32,0.06
07-04-2010 01:00,14,82,22,44,61,16.98622241,307,29.84,30.1,0.06
07-04-2010 02:00,10.21344612,93,28,-12,75,13.12942341,277,30.07,29.97,0.05
07-04-2010 03:00,8.633606763,89,22,0,22,13.99900756,16,29.72,30.02,0.04
07-04-2010 04:00,10.0690113,43,35,61,74,12.86641931,96,29.82,30.33,0.1
07-04-2010 05:00,10.77531085,101,69,75,31,15.93155774,101,30.03,29.74,0.02
07-04-2010 06:00,8.358664749,28,80,77,58,2.381281589,281,29.81,29.64,0.15
07-04-2010 07:00,12.59042271,76,81,63,28,3.930575218,166,29.92,29.96,0.18
